num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
747,F05425,W6317,W6318,++,,04601CD04B,2000,,,1996,3,17/01/2000,,,,,1999,5
747,F05425,W6317,W6318,++,,04601CD04B,2001,,,1996,4,20/12/2000,M,4.8,21,12,2000,3
747,F05425,W6317,W6318,++,,04601CD04B,2001,,,1996,4,20/03/2001,,,,,2000,8
748,F05427,W6321,W6322,++,,04601CD2DD,2000,,,1994,5,19/01/2000,,,,,1999,5
748,F05427,W6321,W6322,++,,04601CD2DD,2001,,,1994,6,01/12/2000,F,5.2,1,12,2000,2
748,F05427,W6321,W6322,++,,04601CD2DD,2002,,,1994,7,10/12/2001,M,6.9,2,12,2001,2
748,F05427,W6321,W6322,++,,04601CD2DD,2003,,,1994,8,05/12/2002,F,4.8,7,12,2002,2
748,F05427,W6321,W6322,++,,04601CD2DD,2004,,,1994,9,05/12/2003,F,6.2,8,12,2003,2
749,F05428,W6323,W6324,++,,04601CD12C,2000,,,1994,5,19/01/2000,,,,,1999,5
749,F05428,W6323,W6324,++,,04601CD12C,2001,,,1994,6,03/12/2000,M,6.8,3,12,2000,4
749,F05428,W6323,W6324,++,,04601CD12C,2002,,,1994,7,01/12/2001,F,5.1,3,12,2001,4
749,F05428,W6323,W6324,++,,04601CD12C,2003,,,1994,8,04/12/2002,M,6.1,6,12,2002,2
749,F05428,W6323,W6324,++,,04601CD12C,2004,,,1994,9,30/11/2003,F,5.2,2,12,2003,2
749,F05428,W6323,W6324,++,,04601CD12C,2006,,,1994,11,21/12/2005,,,,,2005,8
749,F05428,W6323,W6324,++,,04601CD12C,2008,,,1994,13,02/12/2007,M,4.7,3,12,2007,2
749,F05428,W6323,W6324,++,,04601CD12C,2009,,,1994,14,22/12/2008,,,,,2008,8
749,F05428,W6323,W6324,++,,04601CD12C,2010,,,1994,15,20/12/2009,,,,,2009,5
750,F05429,W6325,W6326,++,,04601CD083,2000,,,1994,5,19/01/2000,,,,,1999,5
750,F05429,W6325,W6326,++,,04601CD083,2001,,,1994,6,13/12/2000,,,,,2000,5
750,F05429,W6325,W6326,++,,04601CD083,2002,,,1994,7,05/12/2001,M,5.55,6,12,2001,2
750,F05429,W6325,W6326,++,,04601CD083,2003,,,1994,8,05/12/2002,M,6,6,12,2002,2
750,F05429,W6325,W6326,++,,04601CD083,2004,,,1994,9,03/12/2003,M,5.5,4,12,2003,3
750,F05429,W6325,W6326,++,,04601CD083,2005,,,1994,10,11/12/2004,,,,,2004,5
750,F05429,W6325,W6326,++,,04601CD083,2006,,,1994,11,11/12/2005,,,,,2005,5
750,F05429,W6325,W6326,++,,04601CD083,2007,,,1994,12,28/11/2006,F,4.9,30,11,2006,4
750,F05429,W6325,W6326,++,,04601CD083,2008,,,1994,13,30/11/2007,M,5.6,1,12,2007,4
750,F05429,W6325,W6326,++,,04601CD083,2009,,,1994,14,05/12/2008,M,6,5,12,2008,3
751,F05430,W6327,W6328,++,,04601CD20A,2000,,,1988,11,19/01/2000,,,,,1999,5
751,F05430,W6327,W6328,++,,04601CD20A,2001,,,1988,12,03/12/2000,M,6,2,12,2000,3
751,F05430,W6327,W6328,++,,04601CD20A,2002,,,1988,13,01/12/2001,F,4.2,3,12,2001,3
751,F05430,W6327,W6328,++,,04601CD20A,2003,,,1988,14,01/12/2002,M,4.8,2,12,2002,2
751,F05430,W6327,W6328,++,,04601CD20A,2004,,,1988,15,18/12/2003,,,,,2003,5
752,F05431,W6329,W6330,++,,04601CD06E,2000,,,1996,3,21/01/2000,,,,,1999,5
752,F05431,W6329,W6330,++,,04601CD06E,2001,,,1996,4,18/09/2000,,,,,2000,8
752,F05431,W6329,W6330,++,,04601CD06E,2003,,,1996,6,08/12/2002,,,,,2002,5
752,F05431,W6329,W6330,++,,04601CD06E,2007,,,1996,10,05/12/2006,,,,,2006,7
753,F05432,W6331,W6332,++,,04601CD0B2,2000,,,,,21/01/2000,,,,,1999,5
753,F05432,W6331,W6332,++,,04601CD0B2,2001,,,,,08/12/2000,F,4.7,10,12,2000,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2002,,,,,07/12/2001,F,4.4,9,12,2001,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2003,,,,,05/12/2002,F,5.1,6,12,2002,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2004,,,,,05/12/2003,M,5.2,7,12,2003,4
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2005,,,,,04/12/2004,M,5.3,6,12,2004,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2006,,,,,10/12/2005,M,6.2,12,12,2005,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2007,,,,,05/12/2006,M,5.4,7,12,2006,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2008,,,,,05/12/2007,M,4.8,7,12,2007,2
753,F05432,W6331-TH,W6332,-+,,04601CD0B2,2009,,,,,18/12/2008,,,,,2008,5
754,F05433,W6333,W6334,++,,04601CCF36,2000,,,1996,3,21/01/2000,,,,,1999,5
754,F05433,W6333,W6334,++,,04601CCF36,2001,,,1996,4,15/12/2000,,,,,2000,5
755,F05434,W6335,W6336,++,,04601CD0B7,2000,,,1990,9,22/01/2000,,,,,1999,5
755,F05434,W6335,W6336,++,,04601CD0B7,2001,,,1990,10,05/12/2000,F,5.2,7,12,2000,3
755,F05434,W6335,W6336,++,,04601CD0B7,2002,,,1990,11,09/12/2001,F,5.45,10,12,2001,2
755,F05434,W6335,W6336,++,,04601CD0B7,2003,,,1990,12,07/12/2002,F,5.4,8,12,2002,2
755,F05434,W6335,W6336,++,,04601CD0B7,2004,,,1990,13,13/12/2003,F,5.8,15,12,2003,2
756,F05435,W6337,W6338,++,,04601CCDE8,1995,20,12,1994,0,20/12/1994,,,,,1994,1
756,F05435,W6337,W6338,++,,04601CCDE8,2000,,,1994,5,22/01/2000,,,,,1999,5
756,F05435,W6337,W6338,++,,04601CCDE8,2001,,,1994,6,15/12/2000,F,5.2,16,12,2000,2
757,F05436,W6339,W6340,++,,04601CD0BF,2000,,,1996,3,22/01/2000,,,,,1999,5
758,F05666,W6341,W6342,++,,04601CCF88,2000,,,1996,3,24/01/2000,,,,,1999,5
758,F05666,W6341,W6342,++,,04601CCF88,2004,,,1996,7,17/02/2004,,,,,2003,7
759,F05667,W6343,W6344,++,,04601CCE2C,2000,,,1994,5,26/01/2000,,,,,1999,5
759,F05667,W6343,W6344,++,,04601CCE2C,2001,,,1994,6,06/12/2000,F,5,9,12,2000,2
759,F05667,W6343,W6344,++,,04601CCE2C,2004,,,1994,9,24/07/2003,,,,,2003,8
760,F05668,W6345,W6346,++,,04601CCEBE,2000,,,1995,4,26/01/2000,,,,,1999,5
760,F05668,W6345,W6346,++,,04601CCEBE,2001,,,1995,5,02/12/2000,F,4.7,4,12,2000,2
760,F05668,W6345,W6346,++,,04601CCEBE,2002,,,1995,6,02/12/2001,F,4.65,5,12,2001,2
760,F05668,W6345,W6346,++,,04601CCEBE,2003,,,1995,7,28/11/2002,M,5,2,12,2002,2
760,F05668,W6345,W6346,++,,04601CCEBE,2004,,,1995,8,29/11/2003,M,5.4,2,12,2003,2
760,F05668,W6345,W6346,++,,04601CCEBE,2005,,,1995,9,29/11/2004,M,5.6,1,12,2004,4
760,F05668,W6345,W6346,++,,04601CCEBE,2006,,,1995,10,30/11/2005,M,5.7,2,12,2005,4
760,F05668,W6345,W6346,++,,04601CCEBE,2007,,,1995,11,27/11/2006,F,5.1,29,11,2006,2
760,F05668,W6345,W6346,++,,04601CCEBE,2008,,,1995,12,08/12/2007,,,,,2007,5
760,F05668,W6345,W6346,++,,04601CCEBE,2009,,,1995,13,28/11/2008,M,6.4,29,11,2008,4
760,F05668,W6345,W6346,++,,04601CCEBE,2010,,,1995,14,05/12/2009,,,,,2009,5
760,F05668,W6345,W6346,++,,04601CCEBE,2011,,,1995,15,02/12/2010,,,,,2010,5
760,F05668,W6345,W6346,++,,04601CCEBE,2012,,,1995,16,28/11/2011,M,5.6,30,11,2011,4
760,F05668,W6345,W6346,++,,04601CCEBE,2013,,,1995,17,30/11/2012,F,3.3,1,12,2012,2
761,F05669,W6347,W6348,++,,04601CD2FB,2000,,,1996,3,26/01/2000,,,,,1999,5
762,F05670,W6349,W6350,++,,04601CD1E4,2000,,,1992,7,26/01/2000,,,,,1999,5
762,F05670,W6349,W6350,++,,04601CD1E4,2001,,,1992,8,09/12/2000,F,4.5,10,12,2000,2
762,F05670,W6349,W6350,++,,04601CD1E4,2002,,,1992,9,05/12/2001,F,4.7,7,12,2001,2
762,F05670,W6349,W6350,++,,04601CD1E4,2003,,,1992,10,07/12/2002,M,4,8,12,2002,2
762,F05670,W6349,W6350,++,,04601CD1E4,2004,,,1992,11,11/12/2003,F,4.6,13,12,2003,2
762,F05670,W6349,W6350,++,,04601CD1E4,2005,,,1992,12,03/12/2004,M,5.4,3,12,2004,2
763,F05671,W6351,W6352,++,,04601CD267,2000,,,1994,5,27/01/2000,,,,,1999,5
763,F05671,W6351,W6352,++,,04601CD267,2001,,,1994,6,02/12/2000,F,4.5,3,12,2000,2
763,F05671,W6351,W6352,++,,04601CD267,2002,,,1994,7,29/11/2001,M,4.7,29,11,2001,2
763,F05671,W6351,W6352,++,,04601CD267,2003,,,1994,8,28/11/2002,M,4.85,28,11,2002,4
763,F05671,W6351,W6352,++,,04601CD267,2004,,,1994,9,28/11/2003,M,5.3,30,11,2003,2
763,F05671,W6351,W6352,++,,04601CD267,2005,,,1994,10,02/12/2004,F,4.8,3,12,2004,4
763,F05671,W6351,W6352,++,,04601CD267,2006,,,1994,11,24/12/2005,,,,,2005,5
763,F05671,W6351,W6352,++,,04601CD267,2007,,,1994,12,30/11/2006,F,4.7,2,12,2006,2
763,F05671,W6351,W6352,++,,04601CD267,2008,,,1994,13,20/11/2007,M,4.6,21,11,2007,3
763,F05671,W6351,W6352,++,,04601CD267,2009,,,1994,14,23/12/2008,M,4,24,12,2008,4
764,F05672,W6353,W6354,++,,04601CDB4,2000,,,1994,5,27/01/2000,,,,,1999,5
764,F05672,W6353,W6354,++,,04601CDB4,2007,,,1994,12,04/12/2006,,,,,2006,7
765,F05690,W6355,W6356,++,,04601CCFF7,2000,,,,,10/02/2000,,,,,1999,5
765,F05689,W6357,W6358,++,,04601CCF16,2000,,,,,10/02/2000,,,,,1999,5
765,F05689,W6357,W6358,++,,04601CCF16,2001,,,,,28/11/2000,F,4.9,30,11,2000,4
765,F05689,W6357,W6358,++,,04601CCF16,2002,,,,,29/11/2001,F,5.9,30,11,2001,2
765,F05689,W6357,W6358,++,,04601CCF16,2003,,,,,29/11/2002,F,4.95,1,12,2002,2
765,F05689,W6357,W6358,++,,04601CCF16,2004,,,,,29/11/2003,M,5.5,2,12,2003,2
766,F05691,W6359,W6360,++,,04601CCF8D,2000,,,1992,7,19/03/2000,,,,,1999,5
766,F05691,W6359,W6360,++,,04601CCF8D,2001,,,1992,8,01/12/2000,M,5.9,4,12,2000,2
766,F05691,W6359,W6360,++,,04601CCF8D,2002,,,1992,9,10/12/2001,F,5.4,14,12,2001,2
766,F05691,W6359,W6360,++,,04601CCF8D,2003,,,1992,10,01/12/2002,M,5.75,1,12,2002,2
766,F05691,W6359,W6360,++,,04601CCF8D,2004,,,1992,11,26/11/2003,F,4.8,26,11,2003,2
766,F05691,W6359,W6360,++,,04601CCF8D,2005,,,1992,12,05/12/2004,M,6.4,6,12,2004,2
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2006,,,1992,13,29/11/2005,M,6.3,30,11,2005,2
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2007,,,1992,14,27/11/2006,M,5.6,28,11,2006,2
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2008,,,1992,15,27/11/2007,F,5.7,28,11,2007,2
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2009,,,1992,16,29/11/2008,M,6.4,29,11,2008,2
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2010,,,1992,17,13/12/2009,F,4.8,15,12,2009,2
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2011,,,1992,18,26/11/2010,F,4.9,27,11,2010,4
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2012,,,1992,19,02/12/2011,,,,,2011,5
766,F05691,W6359-TH,W6360,++,,04601CCF8D,2013,,,1992,20,30/11/2012,F,5.1,1,12,2012,2
767,F05713,W6362,W6363,++,,04601CD14E,2001,,,1992,8,19/11/2000,,,,,2000,5
768,F05714,W6364,W6365,++,,04601CCF26,2001,,,1993,7,19/11/2000,,,,,2000,5
768,F05714,W6364,W6365,++,,04601CCF26,2005,,,1993,11,10/12/2004,,,,,2004,5
769,F05715,W6366,W6367,++,,04601CD336,2001,,,,,22/11/2000,M,5.4,22,11,2000,3
769,F05715,W6366,W6367,++,,04601CD336,2002,,,,,02/12/2001,F,4.4,4,12,2001,4
769,F05715,W6366,W6367,++,,04601CD336,2003,,,,,27/11/2002,M,4.8,29,11,2002,4
769,F05715,W6366,W6367-TH,+-,,04601CD336,2004,,,,,19/11/2003,F,4.7,21,11,2003,2
769,F05715,W6366-TH,W6367-TH,+-,,04601CD336,2005,,,,,03/12/2004,M,4.9,4,12,2004,4
770,F05716,W6368,W6369,++,,04601CCF17,2001,,,1991,9,22/11/2000,F,4.4,23,11,2000,4
771,F05717,TH,W6371,-+,,04601CD033,2001,,,,,22/11/2000,F,5.1,23,11,2000,2
771,F05717,TH,W6371,-+,,04601CD033,2001,,,,,20/03/2001,,,,,2000,5
772,F05718,W6372,W6373,++,,04601CD1F9,2001,,,1992,8,23/11/2000,F,4.8,23,11,2000,4
772,F05718,W6372,W6373,++,,04601CD1F9,2002,,,1992,9,21/11/2001,F,4.95,22,11,2001,2
773,F05719,W6374,W6375,++,,04601CD075,2001,,,1996,4,22/11/2000,F,4.6,22,11,2000,4
773,F05719,W6374-TH,W6375,-+,,04601CD075,2002,,,1996,5,02/12/2001,M,4.75,2,12,2001,2
773,F05719,W6374-TH,W6375,-+,,04601CD075,2003,,,1996,6,21/11/2002,M,4.8,22,11,2002,2
773,F05719,W6374-TH,W6375,-+,,04601CD075,2004,,,1996,7,22/11/2003,F,4.4,23,11,2003,2
773,F05719,W6374-TH,W6375,-+,,04601CD075,2005,,,1996,8,27/11/2004,F,4.85,27,11,2004,2
774,F05720,W6376,W6377,++,,04601CD35F,2001,,,1992,8,24/11/2000,M,5.1,24,11,2000,4
774,F05720,W6376,W6377,++,,04601CD35F,2002,,,1992,9,16/12/2001,F,4.55,16,12,2001,2
774,F05720,W6376,W6377,++,,04601CD35F,2003,,,1992,10,29/11/2002,M,4.05,29,11,2002,3
774,F05720,W6376-TH,W6377,-+,,04601CD35F,2004,,,1992,11,26/11/2003,F,4.3,28,11,2003,2
775,F05721,W6379,W6378,++,,04601CCDE1,2001,,,1993,7,24/11/2000,F,5,24,11,2000,4
775,F05721,W6379,W6378,++,,04601CCDE1,2002,,,1993,8,25/11/2001,M,6,26,11,2001,4
776,F05722,W6380,W6381,++,,04601CCF68,2001,,,1992,8,24/11/2000,M,4.8,24,11,2000,2
776,F05722,W6380,W6381,++,,04601CCF68,2002,,,1992,9,25/02/2002,,,,,2001,7
776,F05722,W6380,W6381,++,,04601CCF68,2003,,,1992,10,27/11/2002,,,,,2002,7
776,F05722,W6380,W6381,++,,04601CCF68,2006,,,1992,13,01/12/2005,,,,,2005,5
776,F05722,W6380,W6381,++,,04601CCF68,2008,,,1992,15,23/05/2006,,,,,2007,5
776,F05722,W6380,W6381,++,,04601CCF68,2011,,,1992,18,24/11/2010,,,25,11,2010,8
777,F05723,W6382,W6383,++,,04601CD04A,2001,,,1995,5,24/11/2000,M,6.2,24,11,2000,2
778,,W6384,W6385,++,,04601CCEBC,2001,,,1993,7,24/11/2000,M,4.7,24,11,2000,4
779,F05724,W6386,W6387,++,,04601CCFD7,2001,,,1988,12,26/11/2000,M,4.8,26,11,2000,2
779,F05724,W6386,W6387,++,,04601CCFD7,2002,,,1988,13,27/11/2001,F,4.4,28,11,2001,2
779,F05724,W6386,W6387,++,,04601CCFD7,2003,,,1988,14,24/11/2002,F,4.15,25,11,2002,2
779,F05724,W6386,W6387,++,,04601CCFD7,2004,,,1988,15,29/11/2003,,,,,2003,5
779,F05724,W6386,W6387,++,,04601CCFD7,2005,,,1988,16,03/12/2004,F,4,4,12,2004,2
779,F05724,W6386,W6387,++,,04601CCFD7,2006,,,1988,17,28/11/2005,F,4.3,30,11,2005,2
779,F05724,W6386,W6387,++,,04601CCFD7,2007,,,1988,18,15/11/2006,,,,,2006,5
780,F05725,W6388,W6389,++,,04601CD04E,2001,,,1993,7,26/11/2000,F,5,26,11,2000,2
780,F05725,W6388,W6389,++,,04601CD04E,2002,,,1993,8,13/03/2002,,,,,2001,7
780,F05725,W6388,W6389,++,,04601CD04E,2004,,,1993,10,18/01/2004,,,,,2003,8
780,F05725,W6388,W6389,++,,04601CD04E,2005,,,1993,11,27/02/2005,,,,,2004,7
780,F05725,W6388,W6389,++,,04601CD04E,2008,,,1993,14,19/01/2008,,,,,2007,8
780,F05725,W6388,W6389,++,,04601CD04E,2009,,,1993,15,23/06/2008,,,,,2008,8
781,F05726,W6390,W6391,++,,04601CD330,2001,,,1990,10,26/11/2000,F,4.8,26,11,2000,2
781,F05726,W6390,W6391,++,,04601CD330,2002,,,1990,11,12/12/2001,,,,,2001,5
782,F05727,W6392,W6393,++,,04601CD39A,2001,,,1986,14,26/11/2000,M,6.4,26,11,2000,2
782,F05727,W6392,W6393,++,,04601CD39A,2002,,,1986,15,01/12/2001,,,,,2001,7
782,F05727,W6392,W6393,++,,04601CD39A,2003,,,1986,16,30/11/2002,,,,,2002,7
783,F05728,W6394,W6395,++,,04601CCD97,2001,,,1992,8,27/11/2000,M,5.7,27,11,2000,2
784,F05729,W6201,W6202,++,,04601CD028,2001,,,1991,9,27/11/2000,F,5,29,11,2000,2
784,F05729,W6201,W6202,++,,04601CD028,2002,,,1991,10,14/12/2001,M,4.6,15,12,2001,2
784,F05729,W6201,W6202,++,,04601CD028,2003,,,1991,11,03/12/2002,F,4.9,4,12,2002,4
784,F05729,W6201,W6202,++,,04601CD028,2004,,,1991,12,27/11/2003,F,4.75,29,11,2003,2
785,F05730,W6203,W6205,++,,04601CD29C,2001,,,1991,9,27/11/2000,M,5.2,27,11,2000,2
785,F05730,W6203-TH,W6205,-+,,04601CD29C,2002,,,1991,10,01/12/2001,M,5.1,2,12,2001,2
785,F05730,W6203-TH,W6205,-+,,04601CD29C,2003,,,1991,11,08/12/2002,M,5.6,9,12,2002,3
785,F05730,W6203-TH,W6205,-+,,04601CD29C,2004,,,1991,12,03/12/2003,,,,,2003,5
786,F05731,W6206,W6207,++,,04601CCDDF,2001,,,1986,14,27/11/2000,M,5.1,27,11,2000,2
787,F06374,W6208,W6209,++,,04601CD256,2001,,,,,27/11/2000,,,,,2000,5
787,F06374,W6208,W6209,++,,04601CD256,2002,,,,,25/11/2001,,,,,2001,5
787,F06374,W6208,W6209,++,,04601CD256,2003,,,,,30/11/2002,F,4.7,1,12,2002,2
787,F06374,W6208,W6209,++,,04601CD256,2004,,,,,08/12/2003,,,,,2003,5
787,F06374,W6208-TH,W6209,-+,,04601CD256,2005,,,,,08/12/2004,M,5.2,12,12,2004,2
788,F05732,W6210,W6211,++,,04601CCDAB,2001,,,1992,8,27/11/2000,F,5.4,27,11,2000,2
789,F05733,W6212,W6213,++,,04601CD372,2001,,,,,27/11/2000,F,4.8,27,11,2000,3
789,F05733,W6212,W6213,++,,04601CD372,2002,,,,,30/11/2001,M,5.6,1,12,2001,2
790,F05734,W6216,W6217,++,,04601CD29D,2001,,,1994,6,28/11/2000,F,5.4,28,11,2000,2
791,F05735,R-TH-W6219,R-TH-W6220,++,,04601CD0D6,1995,,,1986,8,08/12/1994,M,6.5,10,12,1994,2
791,F05735,R-TH-W6219,R-TH-W6220,++,,04601CD0D6,2001,,,1986,14,26/11/2000,M,,26,11,2000,4
791,F05735,R-TH-W6219,R-TH-W6220-TH,+-,,04601CD0D6,2002,,,1986,15,30/11/2001,F,3.7,4,12,2001,2
791,F05735,R-TH-W6219,R-TH-W6220-TH,+-,,04601CD0D6,2003,,,1986,16,26/11/2002,M,7.05,28,11,2002,4
791,F05735,R-TH-W6219,R-TH-W6220-TH,+-,,04601CD0D6,2004,,,1986,17,29/11/2003,,,,,2003,5
791,F05735,R-TH-W6219,R-TH-W6220-TH,+-,,04601CD0D6,2005,,,1986,18,29/11/2004,,,,,2004,5
791,F05735,R-TH-W6219,R-TH-W6220-TH,+-,,04601CD0D6,2006,,,1986,19,05/12/2005,F,4.9,6,12,2005,2
791,F05735,R-TH-W6219,R-TH-W6220-TH,+-,,04601CD0D6,2007,,,1986,20,17/11/2006,,,,,2006,5
792,F05736,TH-W6221,TH-W6222,++,,04601CCDDB,2001,,,1995,5,28/11/2000,M,,1,12,2000,2
792,F05736,TH-W6221-TH,TH-W6222,-+,,04601CCDDB,2002,,,1995,6,30/11/2001,,,,,2001,5
793,F05737,W6223,W6224,++,,04601CCFC9,2001,,,,,29/11/2000,M,5.9,1,12,2000,2
793,F05737,W6223,W6224,++,,04601CCFC9,2002,,,,,04/12/2001,M,5.9,6,12,2001,2
793,F05737,W6223,W6224,++,,04601CCFC9,2003,,,,,29/11/2002,F,5.3,1,12,2002,2
794,F05738,W6225,W6226,++,,04601CCE9B,2001,,,1994,6,29/11/2000,,,,,2000,5
794,F05738,W6225,W6226,++,,04601CCE9B,2002,,,1994,7,05/12/2001,F,4.75,6,12,2001,2
794,F05738,W6225,W6226,++,,04601CCE9B,2003,,,1994,8,16/02/2003,,,,,2002,7
795,F05739,W6228,W6229,++,,04601CD320,2001,,,1996,4,29/11/2000,F,4.8,30,11,2000,2
795,F05739,W6228,W6229,++,,04601CD320,2002,,,1996,5,25/11/2001,F,5.2,27,11,2001,2
796,F05740,W6230,W6231,++,,04601CD2A8,2001,,,1992,8,29/11/2000,F,4.5,30,11,2000,3
796,F05740,W6230,W6231,++,,04601CD2A8,2002,,,1992,9,03/12/2001,F,5.3,9,12,2001,4
796,F05740,W6230,W6231,++,,04601CD2A8,2003,,,1992,10,22/11/2002,F,4.3,25,11,2002,2
796,F05740,W6230,W6231,++,,04601CD2A8,2004,,,1992,11,28/11/2003,M,5.2,1,12,2003,2
796,F05740,W6230,W6231,++,,04601CD2A8,2005,,,1992,12,11/12/2004,F,4.5,13,12,2004,3
796,F05740,W6230,W6231,++,,04601CD2A8,2006,,,1992,13,02/12/2005,,,,,2005,5
796,F05740,W6230,W6231,++,,04601CD2A8,2007,,,1992,14,12/12/2006,,,,,2006,5
796,F05740,W6230,W6231,++,,04601CD2A8,2008,,,1992,15,10/12/2007,,,,,2007,5
796,F05740,W6230,W6231,++,,04601CD2A8,2009,,,1992,16,05/12/2008,,,,,2008,5
797,F05741,W6232,W6233,++,,04601CD003,2001,,,1990,10,29/11/2000,F,5.3,1,12,2000,3
797,F05741,W6232,W6233,++,,04601CD003,2003,,,1990,12,10/12/2002,,,,,2002,5
797,F05741,W6232,W6233,++,,04601CD003,2004,,,1990,13,29/11/2003,,,,,2003,5
797,F05741,W6232,W6233,++,,04601CD003,2006,,,1990,15,15/02/2006,,,,,2005,8
798,F05742,W6234,W6235,++,,04601CD1DA,2001,,,1990,10,29/11/2000,M,5.9,2,12,2000,4
798,F05742,W6234,W6235,++,,04601CD1DA,2002,,,1990,11,04/12/2001,F,4.7,5,12,2001,2
798,F05742,W6234,W6235,++,,04601CD1DA,2003,,,1990,12,26/11/2002,M,5.65,26,11,2002,4
798,F05742,W6234,W6235,++,,04601CD1DA,2004,,,1990,13,27/11/2003,M,6.1,29,11,2003,2
799,F05743,W6236,W6237,++,,04601CCE5B,2001,,,1993,7,30/11/2000,F,5.1,3,12,2000,2
799,F05743,W6236,W6237,++,,04601CCE5B,2002,,,1993,8,28/11/2001,F,5.3,30,11,2001,2
799,F05743,W6236,W6237,++,,04601CCE5B,2003,,,1993,9,09/12/2002,M,6.35,10,12,2002,2
799,F05743,W6236,W6237,++,,04601CCE5B,2004,,,1993,10,26/11/2003,F,5.3,28,11,2003,2
799,F05743,W6236,W6237,++,,04601CCE5B,2006,,,1993,12,26/11/2005,,,,,2005,5
799,F05743,W6236,W6237,++,,04601CCE5B,2007,,,1993,13,18/11/2006,M,5.7,20,11,2006,4
799,F05743,W6236,W6237,++,,04601CCE5B,2009,,,1993,15,14/09/2008,,,,,2008,7
800,F05744,W6238,W6239,++,,04601CD0A4,2001,,,1991,9,30/11/2000,M,6.4,2,12,2000,2
801,F05745,W6240,W6241,++,,04601CD0E1,2001,,,1993,7,30/11/2000,M,6,2,12,2000,4
801,F05745,W6240,W6241,++,,04601CD0E1,2004,,,1993,10,06/12/2003,,,,,2003,5
802,F05746,TH-W6244,TH-W6245,++,,04601CD06C,2001,,,1993,7,02/12/2000,F,5.4,2,12,2000,3
803,F05747,TH-W6246,TH-W6247,++,,04601CCE39,2001,,,1991,9,02/12/2000,M,5.5,2,12,2000,3
803,F05747,TH-W6246,TH-W6247,++,,04601CCE39,2002,,,1991,10,17/12/2001,M,4.55,17,12,2001,2
803,F05747,TH-W6246,TH-W6247,++,,04601CCE39,2003,,,1991,11,03/01/2003,,,,,2002,5
804,F05748,W6248,W6249,++,,04601CD158,2001,,,1993,7,03/12/2000,F,5.8,4,12,2000,2
804,F05748,W6248,W6249,++,,04601CD158,2002,,,1993,8,30/11/2001,M,5.7,1,12,2001,2
805,F05749,W6250,W6251,++,,04601CD27E,2001,,,1993,7,03/12/2000,F,4.2,3,12,2000,2
805,F05749,W6250,W6251,++,,04601CD27E,2002,,,1993,8,05/12/2001,,,,,2001,5
805,F05749,W6250,W6251,++,,04601CD27E,2003,,,1993,9,06/12/2002,F,4.1,8,12,2002,2
805,F05749,W6250,W6251,++,,04601CD27E,2004,,,1993,10,05/12/2003,F,4.9,7,12,2003,2
805,F05749,W6250,W6251,++,,04601CD27E,2005,,,1993,11,01/12/2004,M,4.9,3,12,2004,2
805,F05749,W6250,W6251,++,,04601CD27E,2006,,,1993,12,04/12/2005,F,4.6,6,12,2005,2
805,F05749,W6250,W6251,++,,04601CD27E,2007,,,1993,13,01/12/2006,M,6.2,2,12,2006,2
805,F05749,W6250,W6251,++,,04601CD27E,2008,,,1993,14,03/12/2007,,,,,2007,5
805,F05749,W6250,W6251,++,,04601CD27E,2009,,,1993,15,02/12/2008,F,4.7,3,12,2008,3
805,F05749,W6250,W6251,++,,04601CD27E,2010,,,1993,16,13/12/2009,F,4.5,14,12,2009,2
805,F05749,W6250,W6251,++,,04601CD27E,2011,,,1993,17,30/11/2010,,,,,2010,5
805,F05749,W6250,W6251,++,,04601CD27E,2012,,,1993,18,02/12/2011,F,4.7,3,12,2011,2
805,F05749,W6250,W6251,++,,04601CD27E,2013,,,1993,19,21/12/2012,M,4.4,22,12,2012,3
805,F05749,W6250,W6251,++,,04601CD27E,2014,,,1993,20,18/12/2013,,,,,2013,5
805,F05749,W6250,W6251,++,,04601CD27E,2015,,,1993,21,13/12/2014,M,4.3,15,12,2014,2
806,F05750,W6252,W6253,++,,04601CD289,2001,,,1997,3,03/12/2000,F,4.8,3,12,2000,4
806,F05750,W6252,W6253,++,,04601CD289,2002,,,1997,4,11/12/2001,,,,,2001,5
806,F05750,W6252,W6253,++,,04601CD289,2003,,,1997,5,03/12/2002,M,5.5,5,12,2002,2
806,F05750,W6252,W6253,++,,04601CD289,2004,,,1997,6,28/11/2003,M,5.95,29,11,2003,2
806,F05750,W6252,W6253,++,,04601CD289,2005,,,1997,7,06/12/2004,F,5.1,8,12,2004,2
